"","x"
"1333","This phone works great.. It looked brand new. I got one for myself and my wife. Love it A++++
            "
"1334","An excellent cell phone.
            "
"1335","No problems so far!!!
            "
"1336","everything was perfect
            "
"1337","Bought it for my daughter. And she's been using it nonstop. All it needed was a SIM card (Tmobile) and it was ready to go...
            "
"1338","Looks brand new and had been working perfectly so far.
            "
"1339","I loved my iphone 5c any failure, magnificent excellent product conditions
            "
"1340","I like it...
            "
"1341","great product fast delivery
            "
"1342","Just yo let you know these phones are not unlocked, is a lie. Nos I'm having really bad time trying to unlocked it hete at Venezuela. Dont buy this
            "
"1343","Granddaughter loves it
            "
"1344","A-1
            "
"1345","Great phone, high quality, no scratches
            "
"1346","Unit arrived in excellent shape, as promised, has performed well, with no problems. I would recommend this seller.
            "
"1347","Had purple smash like lighting on the screen
            "
"1348","Great phone and excellent condition.
            "
"1349","its been over 4 weeks of using, i gifted to my sister and seemed every thing in placenice
            "
"1350","Only can use the speaker when you receive or send calls.
            "
"1351","Thank you! Awesome condition. Activated with tmobile with no problems.
            "
"1352","Works great.
            "
"1353","Very good condition!
            "
"1354","Been a week since I got the phone, working great on a SIM card so far!!
            "
"1355","Bought for my wife works great.
            "
"1356","Wonderful product
            "
"1357","Everything was like brand new. It was nicely packaged and came with a charger. I am loving this phone!
            "
"1358","all good
            "
"1359","Couldn't of asked for a better phone. Looks and feels brand new. This is the second one I have boughten.
            "
"1360","It's a great phone and it's in very good conditions
            "
"1361","There were no scratches or nicks.  Very nice.  Everything just as described.
            "
"1362","Had to change the charging outlet after 4 days
            "
"1363","Excellent product, meet all my expectations. Functioning without problems. Delivery on time at correct adress.
            "
"1364","swag jerry rice
            "
"1365","Came as advertised.
            "
"1366","Arrived a day sooner than expected. Unable to tell it was refurbished! New brick and cable included. An excellent purchase.
            "
"1367","Perfect product, exceeded expectations!
            "
"1368","I'm happy with this phone, and the company's customer service support is great.
            "
