"","x"
"1340","Based on other reviews, ordered from the seller ""BREED"". Phone came in good condition with no visible scratches, generic charger, no headphones (as promised) and was originally used with sprint & unlocked,Was able to use it with T-Mobile for sometime and then ported to AT&T two weeks back week without any issues.Used the phone during my vacation last week. All features worked perfectly fine and full battery lasted for more than a day with heavy Camera,GPS,LTE usage. Hope it continues to be good
            "
"1341","Pretty good. It's in near perfect condition, refurbished nicely. Definitely would recommend buying
            "
"1342","iPhone look good but have defective speaker I expend extra money for fix it. So the quality inspection is very low from this seller.
            "
"1343","its perfect...
            "
"1344","Broke/Bent Easy - Had to Buy Another. Even with An otterbox the phone bent like a banana. Great Phone, Not The Best 4K Though, Perfect to get you by with good storage and speed.
            "
"1345","The phone came well-packaged with a phone charger. I have had it for almost 2 months now and so far have had no problems. Keeping my fingers crossed that nothing goes wrong after the 90-day warranty ends.
            "
"1346","As described - looks and works like brand new
            "
"1347","At first, I was a little skeptical about getting a phone off of Amazon... but this phone is great! I got it for a good price, it was easy to set up, no difficulties with it whatsoever. It feels like I got a brand new phone!
            "
"1348","Works great! No issues. Like-New condition.
            "
"1349","2 months after buying battery wont charge!!! Nit happy
            "
"1350","Everything as stated on product page, simple packaging, no earphones but it said it would not come with it, the charger not sure if it's original but so far so good. Good purchase for the price, but nothing fancy here, good conditions.
            "
"1351","I was buying it as new but realized it used because I found an old SIM card inside.I complained but fell on deaf ears.
            "
"1352","Great alternative to paying big bucks buying through your phone company.  Mine works great as advertised and looks new. Much better battery than my previous phone. Shipped quickly.
            "
