"","x"
"1159","New but great so far! Perfect condition, good battery, works well.
            "
"1160","The phone is perfect guys I really love it,  but next time add the lil' pin to remove the SIM card in the box as well , I wanted to u give 6 stars but Amazon only allows 5 , lol
            "
"1161","Good phone came packaged very nicely.  Charged and performed as expected.  Love the new features of the 7 especially the translation and text of voicemails so cool!  A few dings on the corners but they are covered by case anyway.  Love my phone and did not have to call tech support I set up up myself.  Love it!
            "
"1162","The phone is exactly as advertised.  It was unlocked, compatible with AT&T, in good physical condition, and fully operational.  It appears that the touch screen MIGHT have been replaced with something other than original manufacturer specification parts.  But it works just fine, and does everything I want.
            "
"1163","it seems to have a few qwerks about it. Plus, I would have assumed a refurbished phone would have better battery life. The battery health is at 81%. When you buy a refurbished phone for nearly $400, you would expect the battery health to at least be 90%.
            "
"1164","Cosmetically the phoe is in very good condition and looks new. It works just fine like a brand new phone !
            "
"1165","The screen is not the original, not original colors, plus touch screen isn't working well... a lot of problems with the phone
            "
"1166","This device was a lemon<U+0001F61E>. Battery lasts less than 8 hours with minimal use and audio hardware stopped working within 2 weeks. I had already thrown away the box so I couldn¡¯t return it. What a huge bummer.
            "
"1167","Just got it today. Charger isn¡¯t great but works okay if you leave it alone. Only legit iffy thing is I can¡¯t turn the camera shutter off, even if it¡¯s on silent. Only phones from Asian countries require the camera shutter sound to always be on. Will see how the next few days go and will update.EDIT: It has been a week and the camera shutter sound is bothering me. How can i remove the noise?
            "
"1168","BUENAS TARDES, NO ME HA LLEGADO AUN EL PRODUCTO QUE COMPRE IPHONE 7, ME APARECE COMO ENTREGADO PERO AUN NI HA LLEGADO POR FAVOR RESUELVAME ESTA SITUACION. NECESITO CON URGENCIA EL PRODUCTO PUES YO SOY DE ECUADOR Y LA PERSONA QUE ME TRAERA EL PRODUCTO VIAJARA MANANA.ESPERO SU RESPUESTA
            "
