"","x"
"1707","Hello, I liked the phone. It is working properly and looks good.I'm within the 90 day warranty. The problem is that the charger is not working. It tells me that this is not a verified apple product and has stopped charging. It's a big part of the phone to be able to use it!Could you please contact me so that I can get a replacement charger?Thank you!
            "
"1708","Got it for my niece she loves it
            "
"1709","Don't get it
            "
"1710","Best saler
            "
"1711","Exactly
            "
"1712","Excelent product
            "
"1713","still factory locked.
            "
"1714","EXCELENT!!!
            "
"1715","Loved it!!!!!
            "
"1716","Exactly as described. Phone works great. No visible scratches or flaws at all.
            "
"1717","Very good
            "
"1718","very nice
            "
"1719","It exceeded my expectations!  I am extremely pleased
            "
"1720","Excellent
            "
"1721","Like new
            "
"1722","Had this phone for a couple months, never dropped it or anything but the buttons are stuck in the phone and the screen is popping out.
            "
"1723","I'm highly upset I bought two refurbished iphone 6 in February of 2016 and both phones was broken by June same yr.
            "
"1724","It's very good. I like it.
            "
"1725","I have had this phone all of 5 mins and while setting it up it up the battery was too low to update so I plugged it in and the charger burnt me and probably would have burned my house down if I didn't check on it before I left! First thing I noticed when I was unraveling the charger was that it appeared off brand, then when I plugged it in nothing changed on the battery but figured since it was in set up mode that maybe the little changing symbol just wasn't going to appear. The changer from my old phone worked when I plugged it in and I need a phone now so I'm willing to wait a little longer before deciding to return it or not.
            "
"1726","I got my 64GB iPhone6 in perfect condition. Also in the box was a brand new charger. It doesn't have any scratches or marks. It works perfectly and I'm very happy with it.
            "
"1727","Was nervous about getting a refurbished phone but everything works perfectly fine. Charger had minor problems connecting.
            "
"1728","I ordered this for my younger sister and when it came in everything was exactly as stated in the description. Factory reset and in great condition.
            "
"1729","The mobile is goodI got in time
            "
"1730","It's as good as new.
            "
"1731","Just like new, works perfectly, was really unlocked!!
            "
"1732","I have bought refurbished phones before and they worked perfectly. Customers can return them for cosmetic reasons like having a scratch. This does not affect the functionality of the phone. However, this current phone that I just bought is unusable. The phone battery charging mechanism does not work. It all of a sudden shuts down even though the battery is almost fully charged. And it does not necessarily come back up after charging. I am going to take it to the apple store to see if anything can be done and will return it if not.
            "
"1733","Works great, just minor details
            "
"1734","Everything is cool
            "
"1735","I will update the stars if when I go to Apple they tell me different. But so far I received the phone and the back reads that it is a Verizon phone. I really hope not because according to the description this should NOT be the case. I still went through the set up and have not been able to make a call out. All not good indications. Not to mention I'm overseas now with minimal options. I am so mad right now.
            "
