"","x"
"1101","I use this phone since it's in the market- it run speed and smooth- good camera- awesome screen - a lot of choices to unlock the screen the only one down sides is- place of the finger print
            "
"1102","phone is ok, relatively fast but bixby should be disabled
            "
"1103","It's not that great of a phone. It doesn't come in white. It's curved on the edges so finding a screen protector that doesn't collect lint on the edges under the protector. I can't wait to trade it in later it sucks.
            "
"1104","Great phone with a stunning edge to edge display that allows users to immerse themselves in video and gaming content. Although being an iOS user it was difficult to have apps from android not match the extent of options I am used to. The only other issue is if you have hands that can not reach the finger print sensor. But, all in all a great phone if you are able to move to the android ecosystem. Probably the best android phones out there!
            "
"1105","previously used or refurbished.  this is not a brand new phone
            "
"1106","I have not even used the phone.  It was taken out the box to install.  It was dropped on the floor during the process.  It is shattered on all corners and cracks all the way across the front and back of the phone.
            "
"1107","I am completely happy with my purchase and recommend this Amazon Supplier!  I would purchase from this company again!Thanks so much!Mike
            "
"1108","Highly recommend! Prompt delivery and everything is within our expectation!
            "
"1109","The Bixby button is a hassle.  It can't be changed to another function.  What a waste.
            "
"1110","I love this phone. Although it is fragile and expensive, but it is worth the price, design and style. I would recommend this to anyone.
            "
"1111","It's great, gotta get usr yo having no home button but it's great
            "
"1112","I got this phone through Verizon and for the most part it's not bad but the bixby BS is so annoying. I'm constantly pushing the button pulling it out of my pocket and launching an app that I have no use for.
            "
"1113","Worst phone i have ever owned. Either the battery went bad or the charging circuit/battery calibration failed right after the warranty expired. Terrible customer service and they would not stand behind their product. Over-priced junk! Remember, these phones are only as good as their battery and ALL batteries fail after a certain amount of charge cycles. Again, over-priced junk!
            "
"1114","...DO NOT GET THIS PHONE UNTIL SAMSUNG FIXES THE RESTART PROBLEM...On my 2nd S8+ which has the same restart problem as the first one.  I am locked out of my phone now. ill go back to Sprint see what they want to do next.  SAMSUNG cannot afford to have this kind of problem after the Note 7 mess. still no word from Samsung about this problem. there are hundreds of people with this problem. I spend 4+ hours in there developer blog stuff and no one has a fix for this. it restarts with SD card in or out, have done hard boot. took out all apps I could. nothing works. been to Samsung's web site tried almost everything there nothing works. About every 30 minutes phone will restart...Update phone problem seems to have gone away. It took a lot of hours to do. Not sure what was cause but not AS card. Sprint store in Chubbuck, Idaho did everything and some but phone works great now..Low this phone but I will be getting Note 8 when it comes out. This thinner phone which has 18 by 9 screen size fits your hand great. Not thrilled with the finger print placement but I don't use it. Beautiful screen, fast charge 47 minutes from 4% to 99%. Extremely fast prossesor.  Games work perfect. Not real happy with the 1 speaker at bottom of phone, but it is loud enough. Need speakers like Motorola X series. Stereo front facing. Overall now happy with my phone. Will update next month. 6/21/17..will give 4.5 stars because USB C on this phone does not work with USB C headphones.
            "
