"","x"
"848","Definitely works as intended! Does glitch a little from time to time but it¡¯s expected with Apple products. Great buy for the price!
            "
"849","Overall no issues with phone itself but the battery doesn't stay charged.  Have to charge it numerous times throughout the day.
            "
"850","Thanks
            "
"851","The phone came on time, but I can barely hear anyone that calls. I tried to reset the phone thinking that would help but nope. It's gonna have to go back.
            "
"852","Within 6mo of my purchase the battery would go from 100% to 10% and shut down. Who knew over $300 would last less than 6 months
            "
"853","It doesn¡¯t connect to Wifi very well.
            "
"854","Phone was just as stated, no scratches seemed to be in good condition like he said,
            "
"855","Everything worked.  Loved the color.
            "
"856","Received phone in a timely manner, it came without any damages or blemishes. I'm am really happy with the preformance of the phone. I received an he phone on January 11th 2016 so i haven't had it for very long but so far I am ex
            "
"857","The body is in perfect condition... but when I talk to someone, they do not hear me. And I can only talk on the speakerphone. Sometimes the phone does not accept a SIM card.
            "
"858","It's works good thx amazon
            "
"859","I LIKE STORAGE CAPACITY AND IMAGE.BUT I DID NOT LIKE THE DEFECT IN THE LOUDSPEAKER THROUGH THE CONNECTION OR ITS A LARGE DIFFICULTY CONVERSATION WITH ANOTHER INTERLOCUTOR
            "
"860","The description says it¡¯s GSM unlocked however it¡¯s only compatible with AT&T and NOT T-Mobile.
            "
"861","La parte del al rededor del iPhone seve escarchado,,y en las escrisiones no desia eso??
            "
"862","Bought the phone. It said brand new. Battery was busted and the scream had a crack on it. Just the worst!
            "
"863","The IPhone 6 is very good, it even came two days early!!! I highly recommend this phone!
            "
"864","Works perfectly, I haven't had any problems with it so far.
            "
"865","Does not connect to my carrier only did for a minute then stopped completely
            "
"866","It¡¯s not 16G, because every minute I have to Erase or delete app or files
            "
"867","Good phone, the only problem is that I can¡¯t turn the camera sound off
            "
"868","Phone worked like brand new ...no scratches..thanks
            "
"869","The phone will die at 100 percent and won¡¯t turn back on, and it will be completely dead in less then 30 minutes even when turned off.
            "
"870","This phone works well and looks brand new. ..and delivery was right on time
            "
"871","The battery life on this is awful I¡¯m literally watching it drop right now by the second
            "
